molecular_weight,alogp,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,MolWt_rdkit,LogP_rdkit,TPSA_rdkit,HDonors_rdkit,HAcceptors_rdkit,RotBonds_rdkit
280.32,0.15,86.99,3,5,280.31999999999994,0.15459999999999968,86.99000000000001,3.0,5.0,1.0
240.3,3.87,18.46,0,2,240.302,3.8742000000000028,18.46,0.0,2.0,4.0
630.18,0.26,165.66,3,8,630.1830000000001,0.25970000000000626,165.66,3.0,8.0,6.0
721.25,15.62,26.3,0,2,721.252,15.61739999999996,26.3,0.0,2.0,20.0
434.4,-0.02,166.14,6,10,434.3970000000001,-0.01700000000000018,166.14000000000001,6.0,10.0,4.0
291.44,3.53,49.33,2,2,291.435,3.534500000000002,49.33,2.0,2.0,10.0
136.24,1.55,23.06,0,2,136.24099999999999,1.5467,23.06,0.0,2.0,2.0
420.59,4.8,83.83,2,4,420.59000000000026,4.804300000000004,83.83,2.0,4.0,5.0
419.87,4.52,84.34,2,5,419.8680000000001,4.5168000000000035,84.34,2.0,5.0,5.0
350.46,3.22,83.83,2,5,350.45500000000004,3.2171000000000016,83.83000000000001,2.0,5.0,9.0
334.37,2.96,61.19,0,5,334.37499999999994,2.961520000000001,61.190000000000005,0.0,4.0,5.0
407.27,4.07,73.04,3,2,407.27100000000013,4.071900000000002,73.03999999999999,3.0,2.0,2.0
346.42,3.36,83.83,2,4,346.42300000000006,3.3615200000000027,83.83000000000001,2.0,4.0,4.0
1221.39,-1.98,412.82,15,25,1221.3910000000003,-1.980299999999985,412.8200000000001,15.0,25.0,13.0
372.51,6.07,77.76,3,3,372.5050000000001,6.066120000000007,77.76,3.0,3.0,9.0
369.59,5.47,20.31,0,2,369.59300000000025,5.474700000000007,20.310000000000002,0.0,2.0,1.0
620.92,8.45,75.99,2,4,620.9150000000003,8.451700000000008,75.99,2.0,4.0,6.0
748.79,4.68,197.52,4,10,748.7890000000001,4.681100000000003,197.51999999999995,4.0,10.0,12.0
1199.76,25.35,113.29,3,4,1199.7579999999991,25.349900000000048,113.29000000000002,3.0,4.0,47.0
1701.21,4.84,777.98,25,46,1701.2060000000006,4.838100000000016,777.9800000000005,25.0,46.0,21.0
567.7,5.58,105.12,1,7,567.7040000000003,5.576200000000005,105.12000000000002,1.0,7.0,23.0
951.09,0.18,267.12,8,11,951.0909999999993,0.18460000000001364,267.12,8.0,11.0,8.0
108.18,2.67,0.0,0,0,108.18399999999998,2.6728000000000014,0.0,0.0,0.0,0.0
583.77,5.98,108.25,4,9,583.7720000000003,5.977600000000008,108.25000000000001,4.0,9.0,4.0
382.5,4.05,50.8,1,4,382.5040000000002,4.050900000000003,50.800000000000004,1.0,4.0,9.0
383.4,0.71,123.55,3,8,383.3970000000001,0.7097999999999995,123.55000000000001,3.0,8.0,6.0
931.48,18.54,78.9,0,6,931.4809999999993,18.53749999999998,78.9,0.0,6.0,49.0
329.4,6.85,12.89,0,1,329.4020000000001,6.847600000000003,12.89,0.0,1.0,0.0
657.07,1.08,190.56,1,14,657.0650000000004,1.076000000000001,190.56,1.0,14.0,5.0
466.66,7.0,52.6,0,4,466.66200000000026,7.0013000000000085,52.6,0.0,4.0,9.0
330.29,1.34,99.13,1,7,330.2920000000001,1.3431,99.13000000000002,1.0,7.0,3.0
412.61,5.92,35.53,0,3,412.61400000000026,5.922100000000007,35.53,0.0,3.0,0.0
836.43,6.03,153.47,2,12,836.429,6.0334000000000065,153.47,2.0,11.0,12.0
477.61,6.11,94.16,0,6,477.6090000000005,6.112600000000006,94.16,0.0,5.0,3.0
334.5,4.18,46.53,1,3,334.50000000000006,4.180800000000004,46.53,1.0,3.0,2.0
442.6,5.21,83.83,2,5,442.5960000000002,5.208220000000007,83.83,2.0,5.0,4.0
168.32,4.42,0.0,0,0,168.32399999999996,4.415000000000004,0.0,0.0,0.0,6.0
278.3,0.51,83.83,2,5,278.304,0.5052999999999999,83.83,2.0,5.0,0.0
217.29,1.21,66.4,2,3,217.29000000000002,1.2106,66.4,2.0,3.0,6.0
438.61,6.7,60.44,0,4,438.6080000000003,6.699800000000008,60.440000000000005,0.0,4.0,12.0
467.27,1.48,126.18,2,8,467.2720000000001,1.4761000000000009,126.18,2.0,8.0,5.0
206.27,2.67,30.21,0,3,206.266,2.673800000000001,30.21,0.0,3.0,2.0
348.44,3.06,83.83,2,4,348.4390000000002,3.060500000000002,83.83000000000001,2.0,4.0,2.0
474.6,3.23,125.29,3,6,474.5980000000003,3.231200000000001,125.29,3.0,6.0,6.0
363.55,4.7,82.05,3,3,363.5460000000002,4.698770000000003,82.05000000000001,3.0,3.0,10.0
905.53,18.87,78.9,0,6,905.5279999999991,18.870999999999984,78.9,0.0,6.0,52.0
275.38,1.72,18.9,1,1,275.375,1.7178999999999993,18.9,1.0,0.0,4.0
417.58,2.94,69.06,2,7,417.57500000000016,2.943100000000001,69.06,2.0,7.0,7.0
418.44,2.01,103.68,2,8,418.4420000000002,2.0147999999999997,103.68000000000002,2.0,8.0,8.0
394.42,3.7,63.22,0,6,394.4230000000001,3.7033000000000023,63.22,0.0,6.0,3.0
346.34,-0.73,113.25,1,5,346.3430000000001,-0.7308999999999981,113.25,1.0,5.0,4.0
573.0,5.85,133.52,4,8,572.9970000000003,5.849240000000006,133.52,4.0,8.0,3.0
242.4,5.16,37.3,1,1,242.40299999999993,5.162200000000004,37.3,1.0,1.0,13.0
314.21,2.91,113.29,3,4,314.211,2.9054000000000024,113.29000000000002,3.0,4.0,8.0
340.46,4.06,43.37,0,3,340.46300000000014,4.0633000000000035,43.370000000000005,0.0,3.0,1.0
497.64,7.51,82.55,3,4,497.6350000000002,7.505800000000008,82.55000000000001,3.0,4.0,13.0
492.66,3.2,104.53,3,4,492.66400000000016,3.203300000000003,104.53,3.0,4.0,10.0
364.53,4.26,55.76,1,4,364.5260000000002,4.2584000000000035,55.760000000000005,1.0,4.0,4.0
771.03,10.56,148.82,3,9,771.0260000000003,10.55519999999999,148.82,3.0,9.0,38.0
360.45,3.55,72.83,1,5,360.45000000000016,3.5453000000000023,72.83,1.0,5.0,1.0
441.51,2.96,97.92,3,6,441.50900000000007,2.959100000000001,97.92000000000002,3.0,6.0,5.0
358.91,7.67,33.95,0,3,358.913,7.667000000000006,33.95,0.0,3.0,10.0
684.89,4.35,180.05,5,9,684.889,4.352300000000003,180.05,5.0,9.0,6.0
673.84,2.54,188.22,7,9,673.8440000000004,2.5384999999999995,188.21999999999997,7.0,9.0,6.0
409.53,4.44,49.03,0,4,409.5330000000001,4.438880000000004,49.03,0.0,3.0,5.0
412.33,4.94,38.13,0,3,412.3310000000002,4.942700000000005,38.13,0.0,2.0,4.0
858.98,-1.29,312.08,11,18,858.9799999999994,-1.2857999999999874,312.08,11.0,17.0,22.0
444.33,5.02,37.38,0,2,444.3280000000001,5.019800000000004,37.38,0.0,2.0,1.0
358.48,0.2,147.54,5,5,358.48300000000006,0.1990000000000034,147.54,5.0,5.0,12.0
332.53,5.13,37.3,1,2,332.5280000000001,5.129400000000006,37.3,1.0,2.0,2.0
990.86,-14.26,513.97,20,31,990.8610000000011,-14.257800000000023,513.9700000000001,20.0,31.0,20.0
1023.71,21.77,78.9,0,6,1023.7069999999985,21.774100000000004,78.9,0.0,6.0,59.0
969.61,20.44,78.9,0,6,969.6149999999984,20.437699999999996,78.9,0.0,6.0,56.0
196.2,0.17,59.06,1,4,196.20199999999997,0.17239999999999994,59.06,1.0,4.0,0.0
433.5,4.79,68.23,1,6,433.5040000000002,4.785900000000005,68.23,1.0,6.0,7.0
111.1,-0.24,72.03,2,4,111.104,-0.2356000000000001,72.03,2.0,4.0,0.0
339.39,3.75,60.69,1,5,339.391,3.7509000000000023,60.69,1.0,4.0,4.0
430.72,9.93,40.46,2,2,430.7170000000001,9.932899999999993,40.46,2.0,2.0,21.0
726.03,11.98,117.31,2,7,726.0330000000001,11.981699999999986,117.31,2.0,7.0,38.0
1851.25,3.05,890.13,31,51,1851.2510000000007,3.047900000000013,890.1300000000007,31.0,51.0,1.0
370.41,1.59,88.1,2,5,370.4050000000001,1.5946999999999991,88.10000000000001,2.0,5.0,6.0
696.62,-1.03,275.68,8,13,696.6180000000005,-1.0256999999999965,275.67999999999995,8.0,13.0,10.0
843.72,-0.15,340.42,11,19,843.7200000000007,-0.1494000000000013,340.42,11.0,19.0,13.0
1028.93,5.59,377.67,16,21,1028.9250000000004,5.590500000000018,377.6700000000001,16.0,21.0,6.0
170.25,2.66,26.3,0,2,170.25199999999998,2.6624000000000008,26.3,0.0,2.0,3.0
494.45,-0.75,192.44,6,11,494.44900000000024,-0.7488000000000004,192.44,6.0,11.0,6.0
362.38,0.29,121.13,3,6,362.3780000000001,0.28599999999999987,121.13000000000001,3.0,6.0,1.0
397.65,5.66,23.47,1,2,397.6470000000003,5.6550000000000065,23.47,1.0,2.0,0.0
251.28,2.34,75.63,2,3,251.282,2.3370000000000006,75.63,2.0,3.0,3.0
636.82,2.09,158.3,6,10,636.8230000000003,2.0922000000000005,158.29999999999998,6.0,10.0,3.0
654.71,3.89,165.64,0,12,654.7090000000003,3.8915000000000024,165.64,0.0,12.0,6.0
484.68,5.46,80.67,1,5,484.6770000000003,5.456000000000007,80.67,1.0,5.0,6.0
420.51,3.3,72.53,1,6,420.5130000000001,3.2965000000000018,72.53,1.0,5.0,6.0
710.68,-2.13,249.59,7,17,710.6820000000004,-2.131999999999996,249.58999999999997,7.0,17.0,12.0
303.31,2.45,77.88,1,6,303.314,2.4453000000000005,77.88000000000001,1.0,6.0,4.0
346.47,4.46,56.51,0,4,346.46700000000004,4.456540000000004,56.510000000000005,0.0,4.0,4.0
977.15,2.65,285.5,8,17,977.1510000000003,2.6467000000000054,285.49999999999994,8.0,17.0,11.0
1458.02,23.67,236.95,3,15,1458.0219999999995,23.674500000000023,236.94999999999993,3.0,15.0,78.0
851.04,5.07,209.13,5,14,851.0400000000003,5.068420000000006,209.12999999999997,5.0,14.0,13.0
943.58,19.88,78.9,0,6,943.5769999999989,19.881499999999992,78.9,0.0,6.0,55.0
437.54,3.8,99.02,4,5,437.5360000000002,3.795600000000004,99.02000000000001,4.0,5.0,4.0
446.51,1.22,121.6,3,5,446.50700000000023,1.2236200000000006,121.6,3.0,5.0,6.0
304.47,4.39,40.46,2,2,304.4740000000001,4.393300000000004,40.46,2.0,2.0,0.0
163.18,0.25,69.62,1,5,163.184,0.2539199999999998,69.62,1.0,4.0,0.0
604.65,1.56,185.49,4,11,604.6490000000003,1.5587999999999997,185.49,4.0,11.0,7.0
307.39,2.16,83.47,2,3,307.39000000000004,2.1633999999999993,83.47,2.0,3.0,5.0
698.8,-0.75,225.06,8,14,698.8030000000007,-0.7472999999999963,225.05999999999995,8.0,14.0,7.0
381.23,4.68,44.12,0,4,381.22900000000004,4.679400000000004,44.12,0.0,3.0,2.0
815.01,0.09,248.45,10,15,815.0070000000002,0.0866000000000065,248.44999999999996,10.0,15.0,9.0
331.37,2.62,94.91,2,4,331.36799999999994,2.6160000000000014,94.91000000000001,2.0,4.0,8.0
460.58,0.84,142.78,5,6,460.57500000000016,0.8422000000000018,142.78000000000003,5.0,6.0,5.0
338.45,1.45,70.08,1,4,338.44800000000015,1.4482000000000002,70.08,1.0,4.0,6.0
237.3,0.99,47.36,0,5,237.303,0.9934999999999996,47.36,0.0,4.0,2.0
1996.25,-2.9,662.41,22,43,1996.245000000001,-2.8980000000000343,662.4100000000003,22.0,43.0,33.0
1003.72,21.46,78.9,0,6,1003.7169999999986,21.457600000000006,78.9,0.0,6.0,58.0
301.39,0.79,54.34,1,4,301.3900000000001,0.7935999999999994,54.34,1.0,3.0,1.0
1043.21,-0.66,319.51,10,21,1043.2070000000006,-0.6576999999999893,319.51,10.0,21.0,10.0
401.55,3.69,75.63,2,4,401.54700000000014,3.6886000000000028,75.63,2.0,4.0,2.0
182.17,0.66,77.76,3,4,182.17499999999998,0.6612999999999998,77.76,3.0,4.0,2.0
819.0,4.19,170.06,3,14,818.9980000000004,4.186700000000005,170.05999999999997,3.0,14.0,6.0
849.42,17.45,78.9,0,6,849.4199999999992,17.45469999999997,78.9,0.0,6.0,49.0
981.54,19.43,78.9,0,6,981.540999999999,19.425899999999988,78.9,0.0,6.0,50.0
430.72,7.0,40.46,2,2,430.71700000000027,6.995600000000009,40.46,2.0,2.0,6.0
1210.75,12.7,211.11,6,12,1210.7499999999995,12.697499999999986,211.11,6.0,12.0,4.0
350.41,1.67,93.06,2,6,350.41100000000006,1.6732999999999998,93.06000000000002,2.0,6.0,4.0
567.18,4.95,105.26,1,7,567.1780000000003,4.951800000000006,105.26,1.0,6.0,8.0
370.57,5.31,66.76,2,4,370.57400000000007,5.310400000000007,66.76,2.0,4.0,18.0
455.54,-0.65,138.01,2,7,455.53700000000026,-0.654299999999997,138.01,2.0,7.0,7.0
500.68,4.7,93.06,2,6,500.6760000000004,4.704700000000004,93.06,2.0,6.0,0.0
737.2,14.33,78.9,0,6,737.2039999999996,14.333899999999971,78.9,0.0,6.0,41.0
430.5,3.65,64.61,0,7,430.4970000000002,3.6543000000000028,64.61000000000001,0.0,7.0,8.0
699.11,13.18,72.83,1,5,699.1139999999996,13.177299999999978,72.83000000000001,1.0,5.0,37.0
602.81,5.74,111.52,2,8,602.8090000000004,5.736100000000007,111.52000000000002,2.0,8.0,10.0
433.42,3.94,93.18,0,8,433.4160000000002,3.9428000000000027,93.18000000000002,0.0,8.0,6.0
458.52,2.91,84.0,1,6,458.51800000000014,2.9147000000000007,84.0,1.0,6.0,3.0
705.16,6.09,154.64,3,10,705.1600000000001,6.0895000000000055,154.64,3.0,10.0,11.0
550.48,3.96,96.97,2,5,550.4830000000001,3.958000000000003,96.97,2.0,5.0,9.0
891.46,18.45,61.83,0,5,891.4599999999994,18.454699999999978,61.830000000000005,0.0,5.0,49.0
250.34,2.29,46.53,1,3,250.33799999999997,2.2913000000000006,46.53,1.0,3.0,0.0
306.49,4.93,40.46,2,2,306.49000000000007,4.927500000000005,40.46,2.0,2.0,1.0
374.48,4.42,35.94,1,4,374.48400000000004,4.417400000000005,35.94,1.0,4.0,6.0
498.75,9.12,26.3,0,2,498.7510000000004,9.1156,26.3,0.0,2.0,6.0
256.39,4.28,17.07,0,1,256.38899999999995,4.279100000000004,17.07,0.0,1.0,5.0
782.1,7.23,139.68,4,7,782.0989999999998,7.228200000000008,139.68,4.0,7.0,10.0
426.51,3.36,93.06,2,6,426.5090000000002,3.355600000000003,93.06000000000002,2.0,6.0,0.0
496.56,-5.61,248.39,10,14,496.5580000000003,-5.6129999999999995,248.39,10.0,14.0,6.0
304.47,5.26,37.3,1,1,304.47400000000005,5.264100000000005,37.3,1.0,1.0,1.0
588.57,4.58,168.23,5,8,588.5720000000003,4.578200000000004,168.22999999999996,5.0,8.0,8.0
448.38,-0.4,186.37,7,11,448.38000000000017,-0.4017000000000003,186.37,7.0,11.0,4.0
302.44,3.21,26.3,0,2,302.43800000000005,3.2119000000000018,26.3,0.0,2.0,3.0
378.51,5.36,72.83,1,4,378.5090000000001,5.3578000000000054,72.83,1.0,4.0,5.0
392.4,0.18,139.84,6,8,392.4040000000001,0.17571999999999977,139.84,6.0,8.0,5.0
450.7,4.63,80.92,4,4,450.70400000000024,4.627000000000004,80.92,4.0,4.0,5.0
629.73,3.38,176.53,4,10,629.7280000000004,3.3843000000000023,176.52999999999997,4.0,10.0,6.0
562.52,-0.51,208.74,7,13,562.5240000000002,-0.5092000000000005,208.74,7.0,13.0,5.0
734.87,3.85,167.75,3,11,734.872,3.8526000000000016,167.75,3.0,11.0,13.0
266.39,3.53,15.6,0,2,266.388,3.534600000000003,15.6,0.0,2.0,1.0
463.53,4.71,94.84,1,6,463.53000000000037,4.713200000000004,94.83999999999999,1.0,6.0,5.0
515.47,1.34,184.62,7,10,515.4740000000004,1.3412000000000002,184.61999999999998,7.0,10.0,0.0
881.21,7.64,140.46,3,10,881.2079999999997,7.641200000000012,140.46,3.0,10.0,1.0
371.51,3.79,72.7,1,6,371.5100000000001,3.788000000000002,72.7,1.0,5.0,9.0
478.41,-0.24,199.51,7,12,478.4060000000002,-0.2358999999999999,199.51,7.0,12.0,5.0
250.34,1.68,57.53,2,3,250.33799999999994,1.6813,57.53,2.0,3.0,1.0
444.54,4.87,82.7,3,4,444.5350000000001,4.869400000000003,82.7,3.0,4.0,7.0
304.3,2.13,104.06,3,6,304.298,2.1293,104.06000000000002,3.0,6.0,5.0
343.39,3.44,63.39,0,5,343.39,3.4410000000000016,63.39,0.0,4.0,3.0
945.59,20.11,78.9,0,6,945.5929999999987,20.105499999999992,78.9,0.0,6.0,56.0
161.16,1.38,56.23,1,3,161.16,1.3752,56.23,1.0,3.0,0.0
1105.28,-2.18,374.13,14,23,1105.275,-2.1809999999999787,374.13000000000005,14.0,23.0,12.0
381.38,-3.22,186.01,7,9,381.37800000000016,-3.2190999999999956,186.01,7.0,9.0,9.0
235.19,2.02,93.58,1,5,235.195,2.0236399999999994,93.58,1.0,5.0,1.0
176.17,-0.22,83.83,2,4,176.16799999999998,-0.22480000000000017,83.83,2.0,4.0,4.0
348.83,-2.25,112.96,1,6,348.82699999999994,-2.252299999999994,112.96000000000001,1.0,6.0,0.0
406.52,6.56,55.76,1,4,406.5220000000001,6.560300000000007,55.760000000000005,1.0,4.0,8.0
380.45,2.82,102.34,3,5,380.44800000000015,2.819000000000001,102.34,3.0,5.0,6.0
863.45,17.56,78.9,0,6,863.4469999999993,17.556599999999975,78.9,0.0,6.0,48.0
461.51,3.05,107.67,1,9,461.51100000000037,3.052100000000001,107.67000000000002,1.0,9.0,9.0
395.41,3.04,105.84,2,5,395.4110000000001,3.0391600000000016,105.84,2.0,5.0,6.0
595.61,-0.35,248.83,7,9,595.6130000000003,-0.34589999999999727,248.82999999999998,7.0,8.0,15.0
1029.58,20.09,78.9,0,6,1029.5849999999994,20.090299999999992,78.9,0.0,6.0,50.0
929.93,3.45,252.75,1,19,929.9250000000002,3.4504000000000006,252.74999999999994,1.0,19.0,9.0
422.48,5.32,107.22,4,6,422.47700000000015,5.315800000000007,107.22000000000001,4.0,6.0,6.0
370.45,3.04,81.35,0,6,370.4530000000003,3.0444000000000013,81.35000000000001,0.0,6.0,5.0
410.47,4.93,52.49,1,4,410.473,4.934900000000004,52.49,1.0,3.0,3.0
462.53,5.04,90.66,1,7,462.5270000000002,5.037600000000005,90.66000000000001,1.0,7.0,5.0
564.67,1.4,151.98,4,10,564.6720000000005,1.4040999999999995,151.98,4.0,10.0,5.0
756.66,-3.19,328.35,12,20,756.6630000000006,-3.1863999999999995,328.35,12.0,20.0,8.0
356.37,2.57,111.9,3,5,356.3740000000001,2.5708400000000005,111.9,3.0,5.0,2.0
360.27,3.64,24.19,0,1,360.275,3.6410000000000027,24.19,0.0,1.0,2.0
431.66,3.68,63.93,3,4,431.6610000000003,3.6781000000000037,63.93000000000001,3.0,4.0,0.0
1055.79,23.0,78.9,0,6,1055.7929999999983,23.002300000000016,78.9,0.0,6.0,63.0
1931.6,9.7,792.64,33,44,1931.6040000000007,9.69739999999996,792.6400000000004,33.0,44.0,15.0
624.99,11.07,78.9,0,6,624.9880000000002,11.068999999999994,78.9,0.0,6.0,32.0
374.39,3.44,72.45,0,7,374.3890000000001,3.4361000000000024,72.45000000000002,0.0,7.0,6.0
520.44,0.46,194.58,5,12,520.4430000000002,0.4623999999999996,194.57999999999998,5.0,12.0,7.0
506.56,1.75,143.55,3,7,506.55900000000037,1.7542000000000004,143.55,3.0,7.0,8.0
1453.49,-9.62,503.45,12,33,1453.493,-9.615900000000043,503.4500000000001,12.0,33.0,21.0
348.44,2.78,72.83,1,5,348.43900000000014,2.7792000000000012,72.83,1.0,5.0,2.0
829.34,16.54,78.9,0,6,829.3449999999993,16.536699999999964,78.9,0.0,6.0,46.0
1578.56,24.94,225.06,8,14,1578.5570000000007,24.935100000000027,225.05999999999997,8.0,14.0,84.0
421.5,5.71,67.01,2,3,421.50000000000006,5.711800000000005,67.00999999999999,2.0,3.0,6.0
546.61,1.46,140.98,3,10,546.6130000000002,1.4641999999999993,140.98,3.0,10.0,0.0
276.29,1.28,65.13,0,5,276.28799999999995,1.2773999999999999,65.13,0.0,5.0,0.0
770.65,-3.48,345.42,12,20,770.6460000000009,-3.476199999999998,345.42,12.0,20.0,9.0
396.53,6.47,70.67,2,4,396.52700000000016,6.474320000000008,70.67000000000002,2.0,4.0,8.0
381.45,3.48,55.84,0,5,381.45300000000015,3.4772000000000025,55.84,0.0,5.0,3.0
714.04,6.13,168.94,7,9,714.0379999999992,6.134000000000006,168.94,7.0,9.0,32.0
1443.74,3.83,450.39,13,26,1443.7440000000008,3.83320000000001,450.39000000000004,13.0,26.0,15.0
220.49,4.13,15.79,1,0,220.48600000000002,4.128100000000001,15.79,1.0,0.0,0.0
325.39,2.74,66.62,2,6,325.3930000000001,2.744300000000001,66.62,2.0,5.0,2.0
386.67,5.62,24.06,2,2,386.6680000000003,5.621400000000006,24.06,2.0,2.0,3.0
952.65,-0.08,447.09,13,26,952.6480000000005,-0.08160000000000028,447.0900000000001,13.0,26.0,3.0
208.21,-2.18,99.38,4,6,208.21,-2.175599999999999,99.38000000000001,4.0,6.0,4.0
542.68,6.8,78.91,1,6,542.6760000000003,6.800700000000007,78.91000000000001,1.0,6.0,11.0
913.11,1.04,263.75,9,17,913.1080000000003,1.0436000000000045,263.75,9.0,17.0,8.0
362.42,2.39,100.13,3,6,362.42200000000014,2.391200000000001,100.13000000000001,3.0,6.0,1.0
269.3,1.89,58.56,2,3,269.3,1.8896000000000002,58.56,2.0,3.0,2.0
1384.64,0.67,429.16,13,15,1384.6440000000002,0.6713999999999878,429.15999999999985,13.0,15.0,38.0
375.34,3.72,121.47,3,7,375.3400000000001,3.722100000000002,121.47000000000001,3.0,7.0,2.0
528.64,2.87,117.98,3,8,528.6420000000003,2.868900000000002,117.98,3.0,8.0,8.0
1087.31,5.28,395.72,11,13,1087.3079999999998,5.284670000000014,395.72,11.0,13.0,18.0
426.64,8.47,50.44,1,3,426.6410000000001,8.468700000000004,50.44,1.0,3.0,17.0
528.63,5.19,98.51,2,9,528.6340000000004,5.191400000000003,98.51,2.0,9.0,7.0
724.85,7.62,89.55,0,11,724.8510000000002,7.618100000000009,89.55000000000003,0.0,11.0,12.0
184.28,2.93,26.3,0,2,184.279,2.9320000000000013,26.3,0.0,2.0,5.0
241.42,4.43,29.1,1,1,241.41899999999995,4.433500000000003,29.1,1.0,1.0,12.0
156.31,4.39,0.0,0,0,156.313,4.393000000000004,0.0,0.0,0.0,7.0
598.51,-1.98,247.43,8,16,598.51,-1.983399999999999,247.42999999999995,8.0,16.0,7.0
451.56,-0.02,100.85,3,8,451.56000000000023,-0.019099999999997452,100.85000000000002,3.0,8.0,5.0
451.57,5.82,46.61,0,3,451.5660000000002,5.824500000000007,46.61,0.0,3.0,6.0
385.46,2.64,57.23,0,6,385.4600000000002,2.639900000000001,57.230000000000004,0.0,6.0,4.0
312.36,-0.07,99.38,4,6,312.36200000000014,-0.07164000000000015,99.38000000000001,4.0,6.0,4.0
250.32,1.86,41.52,0,3,250.31899999999993,1.859,41.519999999999996,0.0,3.0,1.0
695.12,12.88,78.9,0,6,695.1229999999999,12.875399999999981,78.9,0.0,6.0,36.0
444.4,4.18,93.43,0,8,444.3950000000002,4.179100000000004,93.43000000000002,0.0,8.0,3.0
324.34,3.07,68.73,0,5,324.336,3.0666200000000012,68.73,0.0,5.0,2.0
502.74,5.57,97.99,4,4,502.73600000000033,5.566900000000007,97.99000000000001,4.0,4.0,2.0
794.09,5.87,155.97,5,10,794.0870000000001,5.869200000000005,155.97,5.0,10.0,8.0
286.41,4.96,29.46,1,2,286.41499999999996,4.955600000000004,29.46,1.0,2.0,2.0
324.5,3.67,60.69,3,3,324.505,3.669600000000003,60.69,3.0,3.0,4.0
438.48,4.29,127.45,5,7,438.47600000000017,4.286600000000006,127.45000000000002,5.0,7.0,7.0
417.48,2.7,82.14,0,7,417.4830000000002,2.698620000000001,82.14000000000001,0.0,7.0,7.0
367.36,2.29,116.84,3,5,367.3570000000001,2.29162,116.84000000000002,3.0,5.0,5.0
470.12,7.63,29.1,1,2,470.1220000000003,7.6256000000000075,29.1,1.0,2.0,5.0
418.57,3.22,94.83,3,5,418.5740000000002,3.218300000000002,94.83000000000001,3.0,5.0,5.0
765.26,15.11,78.9,0,6,765.2579999999995,15.114099999999965,78.9,0.0,6.0,43.0
429.47,2.44,104.07,1,7,429.46900000000034,2.4433999999999996,104.07000000000001,1.0,7.0,5.0
442.52,5.14,71.89,1,6,442.5150000000002,5.139200000000005,71.89,1.0,6.0,5.0
440.71,7.35,37.3,1,2,440.71200000000033,7.34790000000001,37.3,1.0,2.0,6.0
364.39,-2.46,149.07,6,9,364.3910000000001,-2.4566999999999974,149.07,6.0,9.0,3.0
320.43,3.06,63.6,1,4,320.429,3.055900000000001,63.6,1.0,4.0,4.0
726.61,6.14,152.06,3,10,726.6060000000001,6.143800000000007,152.06,3.0,10.0,8.0
1285.34,1.84,584.82,18,17,1285.3400000000004,1.8415000000000052,584.8200000000002,18.0,17.0,16.0
343.43,1.47,70.67,2,4,343.427,1.4709999999999999,70.67,2.0,4.0,5.0
376.41,1.29,99.13,1,7,376.4050000000002,1.2945999999999998,99.13000000000001,1.0,7.0,2.0
604.83,6.31,119.36,2,7,604.8250000000005,6.308200000000008,119.36000000000001,2.0,7.0,6.0
318.33,4.39,56.51,0,4,318.32800000000003,4.394900000000003,56.510000000000005,0.0,4.0,5.0
376.36,-2.24,166.14,6,9,376.35800000000006,-2.2391999999999985,166.14000000000001,6.0,9.0,4.0
356.28,-1.62,170.05,6,10,356.28300000000013,-1.6171000000000009,170.05,6.0,10.0,3.0
363.53,2.01,43.86,0,4,363.5270000000002,2.0082000000000004,43.86000000000001,0.0,4.0,3.0
391.3,2.57,64.99,1,5,391.3020000000002,2.567600000000001,64.99000000000001,1.0,5.0,1.0
378.47,3.29,82.2,0,6,378.46500000000015,3.290600000000002,82.2,0.0,6.0,10.0
497.46,1.83,139.6,1,10,497.45600000000036,1.8308999999999993,139.6,1.0,10.0,8.0
404.42,1.99,108.36,1,8,404.41500000000025,1.9923,108.36000000000003,1.0,8.0,4.0
967.6,20.21,78.9,0,6,967.5989999999987,20.213699999999992,78.9,0.0,6.0,55.0
399.53,3.67,70.0,2,5,399.53100000000006,3.6716000000000024,70.0,2.0,5.0,5.0
425.51,0.49,132.88,3,5,425.5070000000002,0.48972000000000165,132.88,3.0,5.0,7.0
779.28,15.5,78.9,0,6,779.2849999999993,15.504199999999964,78.9,0.0,6.0,44.0
272.31,4.16,46.01,1,3,272.307,4.155600000000002,46.010000000000005,1.0,3.0,1.0
210.32,2.71,37.3,1,2,210.31699999999998,2.708900000000001,37.3,1.0,2.0,3.0
164.34,3.19,0.0,1,2,164.33899999999997,3.1856000000000018,0.0,1.0,2.0,5.0
230.39,3.65,40.46,2,2,230.39199999999997,3.650600000000003,40.46,2.0,2.0,12.0
385.46,2.47,95.52,2,4,385.46400000000006,2.4714,95.52000000000001,2.0,4.0,5.0
369.42,1.29,86.09,2,5,369.42100000000005,1.2887699999999995,86.09,2.0,5.0,3.0
314.51,6.23,17.07,0,1,314.5130000000001,6.229600000000007,17.07,0.0,1.0,15.0
334.28,0.2,119.36,2,8,334.28000000000014,0.2001,119.36,2.0,8.0,2.0
424.54,5.65,40.62,0,2,424.5440000000002,5.649600000000005,40.620000000000005,0.0,2.0,2.0
391.42,4.65,81.68,1,5,391.4230000000001,4.654260000000004,81.68,1.0,5.0,4.0
390.47,0.53,84.74,0,6,390.4650000000001,0.5290199999999998,84.74000000000001,0.0,5.0,4.0
